red,green,blue,label
0,81,29,green
218,206,139,yellow
154,175,146,green
41,87,87,blue
33,115,60,green
199,102,178,pink
224,226,240,blue
80,102,149,blue
84,180,24,green
41,88,133,blue
173,245,204,green
220,217,199,yellow
53,21,117,purple
248,197,181,orange
103,15,23,red
79,97,140,blue
118,78,55,orange
116,53,17,orange
61,13,89,purple
176,79,155,pink
101,149,113,green
218,98,104,red
45,44,68,blue
201,193,105,yellow
111,100,37,yellow
251,137,152,red
183,113,122,red
43,107,115,blue
40,62,29,green
156,212,247,blue
253,160,93,orange
203,139,190,pink
172,83,27,orange
29,49,195,blue
114,13,87,pink
240,214,216,red
81,80,47,yellow
184,106,10,orange
222,192,194,red
42,44,75,blue
237,235,222,yellow
2,62,192,blue
161,137,18,yellow
193,193,164,yellow
108,44,144,purple
244,195,149,orange
147,72,75,red
239,230,154,yellow
9,31,52,blue
85,74,2,yellow
50,13,125,purple
205,185,173,orange
224,240,233,green
57,122,127,blue
239,238,159,yellow
246,215,198,orange
72,17,75,pink
127,91,159,purple
190,150,131,orange
194,168,41,yellow
253,213,186,orange
46,46,16,yellow
44,68,73,blue
187,232,200,green
163,143,31,yellow
112,41,53,red
174,184,46,yellow
100,109,175,blue
65,91,195,blue
151,80,231,purple
254,205,213,red
2,111,98,blue
157,1,19,red
202,13,231,pink
242,235,196,yellow
253,235,216,orange
47,50,6,yellow
150,157,11,yellow
127,210,200,blue
192,251,220,green
118,87,15,orange
238,73,194,pink
61,97,65,green
194,132,138,red
33,13,32,pink
94,50,23,orange
232,120,127,red
186,178,125,yellow
47,49,17,yellow
214,189,211,pink
44,41,28,yellow
224,212,232,purple
242,86,2,orange
167,117,169,pink
77,72,45,yellow
113,244,185,green
18,60,11,green
220,127,130,red
194,181,201,purple
154,169,208,blue
249,251,218,yellow
251,147,162,red
233,190,191,red
245,166,81,orange
128,91,174,purple
176,173,74,yellow
231,241,203,green
181,179,64,yellow
29,68,63,blue
169,96,102,red
43,11,75,purple
220,143,204,pink
250,253,155,yellow
208,11,44,red
220,163,171,red
140,54,60,red
249,102,124,red
209,194,224,purple
123,91,66,orange
51,34,63,purple
213,212,242,blue
219,159,219,pink
170,125,100,orange
207,203,155,yellow
50,2,85,purple
130,124,89,yellow
47,75,50,green
218,237,246,blue
42,50,60,blue
232,211,176,orange
99,137,93,green
174,4,103,pink
187,247,190,green
218,222,236,blue
154,141,76,yellow
134,132,189,blue
98,129,3,green
56,30,56,pink
159,249,195,green
22,49,33,green
4,200,112,green
135,64,3,orange
100,4,164,purple
200,195,157,yellow
135,38,51,red
201,189,59,yellow
208,229,194,green
131,90,175,purple
96,164,121,green
18,79,74,blue
149,181,193,blue
38,13,33,pink
218,196,248,purple
167,209,251,blue
98,133,192,blue
238,205,226,pink
127,58,6,orange
99,187,103,green
93,242,38,green
185,146,206,purple
122,124,45,yellow
212,194,161,orange
66,43,85,purple
169,222,160,green
242,143,44,orange
27,18,43,purple
83,79,60,yellow
248,99,107,red
61,16,22,red
171,191,216,blue
116,114,57,yellow
180,34,49,red
11,162,244,blue
248,221,239,pink
66,116,21,green
240,157,199,pink
68,34,38,red
224,6,28,red
43,56,5,green
232,216,226,pink
199,15,21,red
87,136,148,blue
106,47,152,purple
66,48,166,blue
170,253,170,green
75,60,104,purple
172,174,101,yellow
135,165,248,blue
126,13,191,purple
58,61,146,blue
227,238,231,green
38,119,29,green
62,35,4,orange
100,142,11,green
135,64,76,red
233,234,215,yellow
15,26,87,blue
171,98,73,orange
211,226,233,blue
43,34,52,purple
22,176,182,blue
44,20,62,purple
178,58,10,orange
65,11,157,purple
240,214,234,pink
62,14,49,pink
253,251,206,yellow
185,175,80,yellow
180,159,142,orange
82,33,135,purple
212,212,84,yellow
56,57,40,yellow
77,15,76,pink
56,79,112,blue
167,233,68,green
245,163,237,pink
238,83,197,pink
100,100,63,yellow
78,39,83,pink
64,38,49,pink
104,18,217,purple
7,15,60,blue
61,63,29,yellow
146,172,176,blue
174,165,97,yellow
197,2,171,pink
219,220,121,yellow
247,241,206,yellow
131,7,13,red
48,42,33,orange
8,74,8,green
41,96,106,blue
66,36,39,red
40,82,58,green
43,56,80,blue
35,33,59,blue
97,62,121,purple
155,76,34,orange
96,137,77,green
45,45,6,yellow
19,24,32,blue
164,170,249,blue
36,15,5,orange
181,204,168,green
141,86,230,purple
136,131,206,blue
29,21,40,purple
236,222,237,pink
131,216,171,green
188,108,47,orange
26,38,50,blue
25,36,10,green
31,7,79,purple
83,82,35,yellow
234,215,232,pink
174,172,241,blue
13,186,186,blue
179,226,166,green
129,159,60,green
92,77,111,purple
39,42,73,blue
188,171,87,yellow
171,54,69,red
76,70,10,yellow
180,83,253,purple
213,190,191,red
54,231,163,green
221,210,187,orange
209,200,178,orange
187,163,225,purple
14,47,33,green
207,160,89,orange
99,51,18,orange
125,166,78,green
10,48,61,blue
250,255,159,yellow
123,59,227,purple
246,245,213,yellow
137,78,1,orange
39,25,2,orange
198,170,253,purple
203,197,67,yellow
218,231,203,green
74,186,64,green
239,200,217,pink
225,209,218,pink
198,139,191,pink
202,173,160,orange
227,222,156,yellow
244,184,206,pink
234,225,233,pink
150,134,182,purple
63,113,213,blue
149,15,115,pink
163,184,245,blue
51,79,240,blue
167,159,42,yellow
158,142,103,orange
192,164,249,purple
216,110,156,pink
92,47,16,orange
115,100,74,orange
26,13,43,purple
230,220,214,orange
245,242,219,yellow
37,97,35,green
36,25,36,pink
38,80,94,blue
113,138,5,green
198,88,97,red
247,192,230,pink
232,207,141,orange
35,55,27,green
243,190,195,red
226,90,95,red
154,106,138,pink
142,85,195,purple
225,183,190,red
255,248,159,yellow
164,160,91,yellow
213,159,163,red
228,241,208,green
72,59,89,purple
47,17,90,purple
185,226,3,green
228,88,181,pink
80,81,21,yellow
128,10,61,pink
199,143,185,pink
11,229,36,green
179,159,209,purple
225,211,203,orange
220,142,155,red
35,13,48,purple
7,69,7,green
121,205,197,blue
192,192,155,yellow
242,243,221,yellow
173,127,135,red
29,1,50,purple
77,40,77,pink
234,143,224,pink
165,159,44,yellow
224,209,235,purple
6,91,137,blue
210,211,224,blue
171,3,25,red
11,106,57,green
57,130,219,blue
168,124,67,orange
43,3,22,pink
178,102,245,purple
206,192,187,orange
208,118,190,pink
245,188,153,orange
160,186,253,blue
9,37,4,green
36,76,59,green
116,52,234,purple
114,115,74,yellow
48,41,61,purple
95,76,38,orange
201,193,215,purple
214,244,159,green
19,90,7,green
110,3,181,purple
117,168,209,blue
210,190,223,purple
204,135,248,purple
247,59,87,red
38,50,64,blue
240,234,183,yellow
184,201,171,green
195,231,248,blue
217,170,145,orange
227,95,145,pink
96,57,94,pink
96,119,49,green
167,241,175,green
170,31,244,purple
86,65,21,orange
158,112,251,purple
160,202,179,green
192,194,158,yellow
121,125,38,yellow
214,185,174,orange
246,65,95,red
187,212,73,green
53,21,3,orange
254,175,149,orange
28,40,69,blue
214,212,76,yellow
233,149,202,pink
36,235,119,green
193,172,210,purple
234,200,228,pink
203,241,203,green
198,83,89,red
229,219,209,orange
41,3,69,purple
89,8,61,pink
249,223,194,orange
203,235,198,green
193,208,226,blue
95,1,17,red
236,203,187,orange
247,235,105,yellow
205,238,155,green
105,21,158,purple
202,160,162,red
62,55,15,yellow
30,235,232,blue
162,113,218,purple
247,64,2,orange
183,176,52,yellow
201,59,156,pink
142,90,221,purple
12,146,176,blue
67,10,31,pink
34,7,20,pink
58,89,67,green
80,79,27,yellow
229,104,46,orange
126,126,53,yellow
251,148,14,orange
225,168,172,red
223,234,241,blue
234,134,189,pink
180,224,248,blue
153,100,36,orange
239,67,173,pink
68,49,59,pink
249,108,174,pink
92,59,94,pink
155,124,213,purple
173,196,104,green
162,231,204,green
198,108,183,pink
192,207,190,green
49,90,22,green
34,12,15,red
51,129,138,blue
239,202,190,orange
192,176,201,purple
235,206,189,orange
176,162,205,purple
253,191,197,red
36,76,51,green
130,121,58,yellow
125,179,122,green
223,236,234,blue
157,12,142,pink
143,40,154,pink
225,208,241,purple
243,232,211,orange
93,51,14,orange
217,219,163,yellow
69,68,2,yellow
80,114,155,blue
242,244,220,yellow
240,166,92,orange
40,25,1,orange
238,205,209,red
105,6,116,pink
245,199,71,orange
29,78,50,green
248,186,165,orange
233,190,227,pink
50,46,1,yellow
247,212,246,pink
254,210,214,red
175,106,215,purple
136,48,83,pink
215,211,20,yellow
22,44,212,blue
47,14,16,red
65,48,59,pink
231,222,156,yellow
96,101,230,blue
146,107,168,purple
30,184,105,green
110,62,137,purple
49,221,216,blue
202,192,221,purple
198,192,144,yellow
199,142,149,red
225,228,190,yellow
254,200,202,red
126,170,80,green
252,74,226,pink
54,18,125,purple
136,35,1,orange
149,40,120,pink
93,192,93,green
54,58,4,yellow
124,111,34,yellow
184,144,249,purple
123,234,188,green
172,62,75,red
55,185,126,green
37,8,29,pink
17,22,24,blue
43,84,59,green
122,72,74,red
230,15,130,pink
253,248,170,yellow
39,1,37,pink
105,27,79,pink
3,135,34,green
181,188,47,yellow
128,93,60,orange
231,156,163,red
241,188,245,pink
214,250,221,green
34,103,109,blue
169,68,187,pink
101,112,154,blue
24,57,35,green
152,130,186,purple
98,154,243,blue
114,48,23,orange
223,204,235,purple
65,87,134,blue
215,4,11,red
212,181,195,pink
211,212,232,blue
234,228,225,orange
149,170,203,blue
79,49,129,purple
96,46,83,pink
81,88,179,blue
205,87,229,pink
35,6,7,red
177,151,206,purple
233,225,239,purple
157,47,96,pink
188,184,254,blue
216,225,81,yellow
235,71,77,red
201,240,148,green
228,225,244,blue
174,158,189,purple
243,221,230,pink
207,63,73,red
84,33,59,pink
230,210,162,orange
224,216,233,purple
32,233,220,blue
196,211,156,green
214,203,194,orange
73,101,16,green
193,235,211,green
58,253,97,green
78,137,233,blue
187,191,64,yellow
142,129,31,yellow
186,184,160,yellow
186,168,54,yellow
111,12,109,pink
125,194,102,green
235,159,127,orange
120,96,138,purple
172,158,134,orange
209,51,59,red
98,93,45,yellow
129,212,213,blue
217,208,125,yellow
32,57,24,green
110,79,18,orange
185,137,39,orange
169,151,35,yellow
226,151,219,pink
19,59,78,blue
98,253,246,blue
233,235,193,yellow
209,184,224,purple
202,47,63,red
2,177,37,green
61,70,48,green
132,241,177,green
229,84,6,orange
75,51,113,purple
52,14,49,pink
215,245,208,green
146,23,117,pink
248,247,211,yellow
84,235,82,green
216,179,146,orange
13,43,8,green
54,23,12,orange
129,28,212,purple
218,176,221,pink
91,48,6,orange
32,9,17,pink
124,208,164,green
79,33,166,purple
194,158,245,purple
236,228,236,pink
75,99,64,green
197,231,214,green
70,4,129,purple
113,245,61,green
239,225,238,pink
92,66,67,red
200,199,250,blue
113,90,129,purple
49,17,48,pink
251,35,49,red
44,84,66,green
32,27,19,orange
24,20,67,blue
237,200,177,orange
31,19,124,blue
133,158,51,green
195,151,159,red
210,193,177,orange
193,159,162,red
23,0,40,purple
44,231,252,blue
225,234,226,green
175,225,157,green
195,162,191,pink
151,132,184,purple
88,246,85,green
118,71,74,red
44,12,17,red
127,167,68,green
69,122,201,blue
97,48,171,purple
56,21,24,red
15,39,2,green
218,246,245,blue
239,195,202,red
220,138,46,orange
224,125,92,orange
21,114,244,blue
181,18,26,red
68,90,22,green
218,184,224,pink
41,70,11,green
162,157,118,yellow
232,217,48,yellow
230,86,94,red
246,35,63,red
121,109,186,blue
77,66,92,purple
202,160,185,pink
67,91,89,blue
148,180,240,blue
78,99,162,blue
127,68,171,purple
224,204,224,pink
191,64,157,pink
38,223,219,blue
240,249,215,green
167,111,251,purple
129,75,121,pink
186,59,69,red
195,194,214,blue
157,88,138,pink
53,3,8,red
30,210,102,green
90,82,1,yellow
103,177,224,blue
178,176,227,blue
79,3,74,pink
98,30,36,red
119,75,81,red
93,40,184,purple
3,43,9,green
90,78,116,purple
154,118,198,purple
126,61,12,orange
40,11,12,red
153,139,21,yellow
220,194,250,purple
15,24,26,blue
167,145,182,purple
23,42,68,blue
57,18,84,purple
97,204,250,blue
129,14,125,pink
201,249,149,green
11,40,15,green
89,33,41,red
246,131,148,red
13,204,242,blue
65,47,50,red
124,110,39,yellow
28,26,13,yellow
156,186,145,green
93,85,24,yellow
32,19,20,red
106,114,231,blue
116,105,6,yellow
243,245,199,yellow
78,91,233,blue
235,194,199,red
179,55,177,pink
157,118,229,purple
103,188,181,blue
168,137,225,purple
173,205,199,blue
157,77,148,pink
98,50,76,pink
48,105,99,blue
40,21,24,red
182,86,2,orange
40,138,129,blue
209,178,5,yellow
149,40,45,red
240,74,242,pink
22,87,15,green
64,160,212,blue
135,29,41,red
145,162,109,green
243,194,155,orange
95,89,38,yellow
251,100,50,orange
117,52,239,purple
93,114,24,green
180,142,144,red
224,143,178,pink
206,71,230,pink
200,199,163,yellow
113,19,22,red
25,35,143,blue
147,97,194,purple
139,24,133,pink
213,207,133,yellow
86,81,37,yellow
221,146,148,red
218,37,55,red
228,215,119,yellow
231,188,222,pink
221,213,157,yellow
143,97,234,purple
157,251,184,green
38,30,47,purple
218,226,116,yellow
2,10,39,blue
230,231,213,yellow
135,18,25,red
197,157,124,orange
131,75,195,purple
185,127,189,pink
176,48,59,red
231,114,64,orange
29,193,226,blue
189,198,63,yellow
184,249,72,green
97,9,220,purple
134,63,9,orange
224,66,74,red
59,27,33,red
200,174,234,purple
52,49,104,blue
32,162,86,green
208,70,11,orange
86,21,75,pink
219,209,133,yellow
47,30,15,orange
60,35,17,orange
242,191,223,pink
186,162,205,purple
158,38,237,purple
148,130,41,yellow
165,64,71,red
210,96,191,pink
59,23,29,red
208,189,193,red
213,82,7,orange
139,50,54,red
169,79,252,purple
54,55,37,yellow
238,230,170,yellow
95,195,44,green
109,60,67,red
200,172,175,red
222,181,185,red
133,73,218,purple
75,25,134,purple
167,151,191,purple
4,92,139,blue
193,177,159,orange
21,48,8,green
86,59,11,orange
250,250,153,yellow
24,15,31,purple
251,243,182,yellow
89,36,13,orange
204,40,65,red
199,155,237,purple
251,227,213,orange
208,232,176,green
151,104,212,purple
115,83,151,purple
210,210,25,yellow
245,208,214,red
203,251,231,green
166,29,252,purple
248,229,201,orange
27,20,14,orange
201,187,59,yellow
21,49,91,blue
225,218,231,purple
248,247,221,yellow
25,16,24,pink
185,253,219,green
18,17,69,blue
214,122,128,red
240,243,104,yellow
32,105,32,green
166,242,191,green
156,85,231,purple
29,21,30,pink
225,168,193,pink
200,221,167,green
155,172,248,blue
191,172,221,purple
175,200,116,green
2,11,49,blue
143,44,160,pink
50,16,71,purple
239,184,186,red
238,178,47,orange
227,13,38,red
99,59,96,pink
81,62,116,purple
83,41,106,purple
90,4,93,pink
214,161,87,orange
48,176,50,green
249,247,205,yellow
249,101,47,orange
155,188,217,blue
23,179,222,blue
13,39,43,blue
128,60,5,orange
217,165,125,orange
132,155,215,blue
195,50,74,red
152,213,226,blue
18,253,213,blue
83,37,111,purple
159,110,212,purple
137,11,32,red
62,9,14,red
223,227,2,yellow
138,94,5,orange
81,76,5,yellow
161,91,241,purple
95,45,22,orange
73,46,102,purple
24,191,110,green
174,203,199,blue
177,146,206,purple
57,249,86,green
114,177,147,green
166,82,17,orange
254,16,28,red
158,245,242,blue
134,131,65,yellow
86,79,11,yellow
105,106,57,yellow
243,73,96,red
102,184,61,green
84,80,13,yellow
144,96,119,pink
254,248,210,yellow
151,190,174,green
87,234,227,blue
221,182,162,orange
230,152,158,red
169,91,96,red
216,247,191,green
249,159,165,red
233,215,234,pink
54,8,14,red
107,225,215,blue
182,109,150,pink
152,219,231,blue
103,75,45,orange
241,240,228,yellow
57,181,234,blue
78,177,249,blue
6,48,3,green
90,62,117,purple
247,207,223,pink
132,146,63,green
134,107,60,orange
11,28,107,blue
86,11,101,pink
36,35,20,yellow
121,82,42,orange
19,7,85,blue
159,148,56,yellow
161,156,89,yellow
237,197,242,pink
234,16,27,red
227,181,211,pink
169,198,159,green
156,64,143,pink
51,4,144,purple
225,86,107,red
99,72,13,orange
1,85,13,green
204,117,129,red
160,209,107,green
11,73,208,blue
193,151,247,purple
193,251,4,green
76,97,103,blue
225,193,198,red
234,52,203,pink
231,101,107,red
54,46,38,orange
164,247,69,green
186,176,161,orange
49,23,12,orange
149,45,116,pink
222,221,211,yellow
247,253,129,yellow
249,230,220,orange
76,36,42,red
99,6,111,pink
181,141,236,purple
182,210,206,blue
96,73,57,orange
81,41,21,orange
150,79,83,red
206,253,251,blue
79,97,196,blue
68,54,89,purple
144,130,166,purple
150,100,141,pink
221,152,157,red
166,7,26,red
153,30,220,purple
164,164,121,yellow
27,92,222,blue
134,207,213,blue
37,23,64,purple
218,197,185,orange
218,197,221,pink
93,124,126,blue
45,1,8,red
95,24,149,purple
200,143,95,orange
238,93,254,pink
251,127,55,orange
118,81,118,pink
109,105,29,yellow
84,134,192,blue
116,104,207,blue
219,226,90,yellow
162,180,131,green
136,185,216,blue
221,187,252,purple
93,73,126,purple
31,20,21,red
142,110,41,orange
227,159,13,orange
140,29,123,pink
73,209,35,green
57,32,5,orange
35,9,37,pink
111,109,254,blue
221,206,90,yellow
212,130,136,red
165,160,131,yellow
116,115,222,blue
222,209,89,yellow
200,128,40,orange
60,11,30,pink
7,202,182,blue
226,124,80,orange
213,224,184,green
118,121,73,yellow
216,209,131,yellow
27,9,190,blue
227,116,246,pink
223,210,179,orange
31,20,21,red
139,164,182,blue
154,134,19,yellow
241,167,174,red
2,58,100,blue
62,79,96,blue
160,44,150,pink
203,209,31,yellow
246,129,19,orange
226,131,137,red
103,107,6,yellow
196,182,171,orange
158,67,219,purple
62,14,17,red
197,193,125,yellow
62,50,77,purple
76,104,148,blue
103,96,34,yellow
206,126,100,orange
29,26,12,yellow
223,229,113,yellow
169,20,27,red
30,112,184,blue
148,153,26,yellow
108,38,151,purple
203,37,56,red
32,31,24,yellow
213,164,172,red
66,52,36,orange
146,123,104,orange
177,57,198,pink
167,228,246,blue
230,45,159,pink
81,5,204,purple
205,188,172,orange
214,209,133,yellow
181,8,167,pink
144,208,148,green
210,188,147,orange
30,68,13,green
31,10,20,pink
245,46,59,red
115,76,174,purple
252,100,118,red
40,127,215,blue
87,148,119,green
88,9,13,red
1,233,152,green
188,26,99,pink
217,201,216,pink
230,220,193,orange
182,133,249,purple
203,155,248,purple
45,11,42,pink
145,237,200,green
217,172,94,orange
180,131,136,red
183,78,176,pink
162,158,78,yellow
240,194,201,red
206,174,146,orange
168,141,103,orange
246,167,174,red
223,229,97,yellow
236,229,193,yellow
211,208,187,yellow
53,70,90,blue
210,45,183,pink
48,78,145,blue
247,229,217,orange
254,124,141,red
63,95,125,blue
252,181,245,pink
83,9,14,red
114,181,213,blue
241,218,220,red
252,235,207,orange
26,158,156,blue
77,109,60,green
45,44,26,yellow
168,115,242,purple
58,40,88,purple
185,226,34,green
92,56,60,red
51,35,77,purple
118,188,139,green
63,97,131,blue
32,49,39,green
212,125,128,red
245,245,168,yellow
204,175,163,orange
177,191,231,blue
233,190,197,red
214,232,207,green
73,146,119,green
237,210,254,purple
58,19,22,red
221,162,165,red
197,144,228,purple
135,116,13,yellow
244,174,182,red
202,47,156,pink
129,56,188,purple
249,168,134,orange
229,187,158,orange
245,206,142,orange
97,192,224,blue
155,125,207,purple
187,176,160,orange
105,157,37,green
20,19,32,blue
161,135,125,orange
226,213,136,yellow
146,90,47,orange
91,91,16,yellow
172,6,17,red
165,240,36,green
246,167,170,red
73,60,54,orange
67,57,10,yellow
171,203,124,green
84,151,7,green
184,101,105,red
65,62,42,yellow
51,16,21,red
81,137,41,green
138,122,159,purple
216,195,228,purple
249,201,179,orange
84,28,30,red
220,167,175,red
7,156,84,green
99,29,32,red
68,85,100,blue
243,247,110,yellow
187,153,235,purple
227,252,182,green
229,199,245,purple
201,154,239,purple
195,244,216,green
221,199,146,orange
15,0,40,purple
74,26,8,orange
245,237,81,yellow
73,56,34,orange
112,119,24,yellow
182,47,61,red
207,203,230,blue
215,211,183,yellow
59,71,237,blue
247,250,198,yellow
166,94,12,orange
222,196,242,purple
117,194,149,green
107,2,111,pink
198,197,221,blue
249,36,54,red
195,212,218,blue
162,118,203,purple
242,233,105,yellow
7,39,10,green
180,95,98,red
148,102,240,purple
215,136,146,red
253,83,92,red
83,85,22,yellow
231,233,185,yellow
249,179,144,orange
198,93,105,red
111,177,216,blue
240,144,106,orange
193,226,182,green
237,207,125,orange
248,222,223,red
96,59,120,purple
82,56,73,pink
44,61,20,green
150,88,13,orange
216,234,204,green
209,173,201,pink
210,188,251,purple
3,88,216,blue
197,99,110,red
100,190,151,green
227,218,211,orange
253,211,213,red
100,93,58,yellow
155,85,94,red
162,218,98,green
145,57,208,purple
186,120,127,red
187,247,240,blue
129,62,254,purple
212,193,150,orange
172,124,47,orange
153,15,36,red
199,86,15,orange
212,130,141,red
10,76,33,green
174,133,249,purple
128,238,114,green
9,31,37,blue
153,91,245,purple
229,108,162,pink
51,36,81,purple
65,75,104,blue
195,188,245,blue
46,0,91,purple
236,236,228,yellow
208,22,40,red
192,146,104,orange
193,118,169,pink
123,35,42,red
24,53,28,green
211,205,90,yellow
132,1,64,pink
232,227,222,orange
43,45,6,yellow
187,192,33,yellow
110,29,215,purple
45,11,12,red
15,23,42,blue
184,156,122,orange
88,40,46,red
98,34,45,red
201,208,67,yellow
64,7,17,red
124,27,228,purple
218,251,218,green
187,236,233,blue
238,172,252,pink
199,201,239,blue
227,154,28,orange
115,33,79,pink
61,40,62,pink
213,151,124,orange
177,212,78,green
217,195,140,orange
54,181,109,green
117,105,47,yellow
213,109,207,pink
8,68,67,blue
78,193,177,blue
242,212,234,pink
1,56,6,green
249,141,83,orange
50,35,77,purple
101,47,49,red
254,37,55,red
76,27,121,purple
222,83,13,orange
157,19,231,purple
117,10,94,pink
237,198,2,yellow
223,18,237,pink
231,197,224,pink
72,2,192,purple
206,187,198,pink
127,84,61,orange
157,59,16,orange
233,221,114,yellow
248,186,244,pink
245,207,247,pink
19,22,88,blue
228,212,73,yellow
108,166,33,green
250,234,5,yellow
220,252,115,green
75,7,10,red
119,93,137,purple
147,139,52,yellow
74,18,130,purple
149,86,205,purple
113,25,35,red
103,75,14,orange
1,17,239,blue
219,102,118,red
234,67,212,pink
247,217,220,red
247,59,78,red
183,87,156,pink
53,85,61,green
24,49,2,green
236,248,13,yellow
179,155,107,orange
215,232,234,blue
47,91,11,green
115,132,181,blue
127,155,230,blue
109,92,132,purple
92,35,40,red
247,247,43,yellow
163,102,219,purple
230,219,223,pink
231,237,145,yellow
5,46,56,blue
58,14,17,red
120,54,58,red
210,173,250,purple
249,179,250,pink
34,98,50,green
198,179,83,yellow
250,163,169,red
75,115,139,blue
161,232,183,green
140,98,223,purple
72,10,15,red
195,153,219,purple
90,76,63,orange
253,13,53,red
48,129,40,green
179,217,219,blue
208,180,184,red
194,243,245,blue
49,185,165,blue
170,125,144,pink
200,74,20,orange
190,159,4,yellow
135,82,18,orange
229,224,241,purple
239,230,239,pink
115,78,43,orange
224,130,16,orange
223,180,199,pink
247,202,233,pink
253,228,38,yellow
120,2,217,purple
58,13,18,red
118,56,19,orange
87,46,51,red
159,200,111,green
146,101,195,purple
215,200,224,purple
88,29,59,pink
242,242,69,yellow
167,155,53,yellow
60,27,43,pink
24,74,93,blue
124,115,60,yellow
152,108,188,purple
240,243,201,yellow
245,166,56,orange
232,182,236,pink
254,234,11,yellow
224,204,207,red
172,166,134,yellow
218,170,197,pink
32,188,162,blue
65,54,73,purple
175,151,216,purple
140,116,180,purple
28,84,79,blue
138,149,183,blue
252,141,144,red
16,48,66,blue
136,17,110,pink
59,53,18,yellow
233,233,226,yellow
233,149,158,red
249,214,154,orange
8,122,140,blue
81,42,111,purple
225,142,150,red
238,144,154,red
233,228,241,purple
59,25,62,pink
145,95,211,purple
28,49,46,blue
22,118,131,blue
72,10,70,pink
220,217,116,yellow
156,170,201,blue
54,136,6,green
109,77,54,orange
182,201,251,blue
184,111,122,red
98,251,81,green
28,21,18,orange
87,39,20,orange
182,184,35,yellow
154,95,191,purple
180,182,233,blue
81,80,47,yellow
16,84,101,blue
240,86,112,red
190,80,84,red
194,214,194,green
88,88,60,yellow
27,27,19,yellow
152,154,14,yellow
197,180,207,purple
162,194,107,green
224,199,143,orange
224,213,235,purple
205,228,239,blue
68,39,41,red
207,242,145,green
44,114,135,blue
1,21,40,blue
102,105,32,yellow
213,222,176,green
81,30,123,purple
11,17,34,blue
109,69,115,pink
141,24,236,purple
151,137,114,orange
120,55,200,purple
178,201,110,green
236,219,212,orange
133,206,130,green
200,95,108,red
223,196,242,purple
121,143,169,blue
230,143,149,red
54,18,24,red
254,160,166,red
121,117,88,yellow
11,55,34,green
33,13,16,red
50,34,26,orange
60,74,7,green
106,57,97,pink
211,181,242,purple
243,245,214,yellow
120,116,38,yellow
66,10,18,red
199,188,35,yellow
115,215,237,blue
3,36,99,blue
110,100,23,yellow
248,216,220,red
23,162,186,blue
147,190,186,blue
209,10,26,red
92,5,46,pink
140,95,18,orange
196,226,227,blue
9,118,149,blue
149,61,29,orange
53,29,94,purple
52,163,173,blue
44,44,12,yellow
33,7,60,purple
239,221,204,orange
114,84,166,purple
210,193,172,orange
133,48,217,purple
170,203,228,blue
141,25,250,purple
73,188,134,green
248,242,160,yellow
113,234,190,green
232,150,153,red
233,226,227,red
7,59,52,blue
69,29,8,orange
112,46,88,pink
71,73,34,yellow
241,229,230,red
152,136,170,purple
124,29,88,pink
251,213,229,pink
186,149,74,orange
217,195,249,purple
42,58,239,blue
131,159,170,blue
203,6,32,red
57,129,162,blue
100,73,43,orange
153,26,47,red
40,42,9,yellow
131,73,80,red
53,83,85,blue
184,185,157,yellow
213,16,141,pink
243,221,224,red
95,95,63,yellow
199,225,213,green
213,224,62,yellow
74,7,11,red
177,154,139,orange
230,65,126,pink
215,124,45,orange
50,11,50,pink
173,159,144,orange
205,166,76,orange
97,241,19,green
153,108,140,pink
48,74,79,blue
183,131,251,purple
248,239,109,yellow
223,17,134,pink
191,185,155,yellow
219,195,253,purple
221,105,171,pink
191,71,205,pink
182,99,109,red
120,63,131,pink
98,50,52,red
183,143,148,red
137,21,31,red
167,134,159,pink
240,238,229,yellow
197,94,111,red
205,91,102,red
77,76,20,yellow
142,31,37,red
27,17,34,purple
58,62,80,blue
216,205,176,orange
72,10,41,pink
73,142,67,green
15,87,41,green
28,61,160,blue
231,226,193,yellow
215,183,186,red
194,187,206,purple
230,234,123,yellow
67,30,62,pink
214,240,221,green
176,74,163,pink
169,115,76,orange
216,132,225,pink
234,200,233,pink
176,64,71,red
233,165,170,red
167,110,231,purple
186,251,112,green
63,39,56,pink
129,112,164,purple
216,50,231,pink
60,17,105,purple
237,175,150,orange
130,79,86,red
230,219,219,red
37,85,80,blue
169,183,199,blue
208,251,232,green
85,9,144,purple
115,64,145,purple
238,216,230,pink
84,3,54,pink
79,132,201,blue
212,181,182,red
245,208,142,orange
24,23,17,yellow
168,128,132,red
26,41,46,blue
56,36,71,purple
23,39,23,green
97,104,239,blue
63,88,136,blue
117,15,25,red
154,84,19,orange
104,238,173,green
201,161,162,red
194,206,224,blue
57,54,35,yellow
199,206,75,yellow
230,183,188,red
226,226,75,yellow
243,175,182,red
233,218,236,pink
119,68,24,orange
34,44,68,blue
167,150,182,purple
81,11,51,pink
186,152,230,purple
201,166,197,pink
231,206,188,orange
252,187,197,red
22,130,146,blue
87,4,220,purple
214,153,182,pink
99,75,113,purple
69,49,221,blue
42,37,75,blue
254,231,210,orange
68,47,34,orange
217,253,201,green
249,215,219,red
213,76,26,orange
177,157,210,purple
196,193,156,yellow
130,170,227,blue
202,253,196,green
93,25,70,pink
223,58,193,pink
206,227,227,blue
133,127,250,blue
149,145,70,yellow
41,85,2,green
251,152,200,pink
184,231,90,green
46,20,46,pink
248,216,232,pink
