red,green,blue,label
56,20,23,red
10,56,14,green
84,91,140,blue
132,136,73,yellow
111,93,126,purple
112,113,19,yellow
129,81,84,red
201,79,88,red
10,34,82,blue
105,7,12,red
247,161,210,pink
181,252,146,green
245,246,187,yellow
238,47,162,pink
162,152,78,yellow
241,217,162,orange
18,2,237,blue
217,211,181,yellow
241,246,167,yellow
50,64,67,blue
58,224,233,blue
57,91,21,green
45,62,143,blue
221,227,233,blue
148,108,224,purple
42,40,30,yellow
17,26,28,blue
189,219,193,green
30,3,53,purple
198,150,118,orange
32,19,21,red
220,30,246,pink
142,136,41,yellow
138,131,10,yellow
155,244,149,green
17,13,64,blue
190,101,60,orange
81,144,107,green
126,78,79,red
16,152,61,green
142,57,102,pink
244,149,228,pink
221,197,217,pink
92,176,79,green
238,225,109,yellow
210,118,65,orange
204,226,229,blue
61,100,107,blue
107,70,26,orange
178,212,215,blue
6,101,50,green
31,129,234,blue
133,157,92,green
169,112,251,purple
118,46,56,red
154,122,40,orange
218,198,251,purple
63,49,170,blue
34,8,201,blue
110,76,133,purple
23,8,43,purple
223,222,206,yellow
216,151,203,pink
254,249,205,yellow
147,95,231,purple
53,29,68,purple
139,9,18,red
252,192,195,red
137,219,6,green
158,16,120,pink
169,164,76,yellow
249,244,154,yellow
59,222,148,green
153,150,112,yellow
204,147,152,red
147,154,50,yellow
205,186,45,yellow
174,101,107,red
36,12,39,pink
248,238,37,yellow
237,100,2,orange
38,59,140,blue
113,254,103,green
207,162,114,orange
154,96,148,pink
99,191,113,green
220,215,229,purple
253,23,145,pink
220,252,197,green
172,172,195,blue
207,186,187,red
223,197,67,yellow
227,226,206,yellow
33,131,126,blue
79,82,135,blue
140,115,95,orange
127,50,5,orange
245,224,225,red
138,120,5,yellow
18,90,99,blue
56,5,42,pink
248,223,99,yellow
176,176,135,yellow
95,247,178,green
229,174,182,red
3,36,43,blue
244,243,215,yellow
163,123,224,purple
211,192,201,pink
22,35,60,blue
195,173,225,purple
47,21,9,orange
182,246,235,blue
47,29,14,orange
72,72,14,yellow
38,34,3,yellow
123,14,69,pink
132,42,102,pink
209,197,137,yellow
183,178,36,yellow
168,220,143,green
121,12,95,pink
183,111,251,purple
197,236,213,green
129,181,207,blue
29,23,33,purple
117,215,205,blue
202,226,211,green
177,150,124,orange
87,79,35,yellow
200,197,216,blue
138,25,250,purple
205,147,190,pink
164,93,65,orange
58,243,253,blue
132,73,51,orange
168,123,219,purple
140,148,192,blue
69,10,117,purple
89,8,15,red
210,184,244,purple
70,79,54,green
199,189,117,yellow
246,240,172,yellow
11,46,61,blue
171,176,12,yellow
207,165,195,pink
223,185,191,red
219,174,176,red
203,202,128,yellow
247,54,208,pink
237,224,196,orange
221,244,215,green
75,73,121,blue
81,28,146,purple
22,58,90,blue
141,80,190,purple
161,201,177,green
206,178,235,purple
192,84,190,pink
248,221,225,red
238,185,220,pink
75,22,69,pink
23,164,4,green
94,86,194,blue
67,23,125,purple
9,73,46,green
168,179,194,blue
178,42,62,red
238,226,227,red
107,75,129,purple
99,6,249,purple
227,226,156,yellow
224,62,89,red
229,221,238,purple
208,179,196,pink
221,217,95,yellow
203,170,175,red
89,66,123,purple
212,212,161,yellow
245,227,194,orange
153,219,117,green
162,87,129,pink
243,185,231,pink
223,226,115,yellow
226,105,115,red
68,54,39,orange
219,238,176,green
114,79,81,red
97,151,63,green
1,132,86,green
88,76,60,orange
31,23,38,purple
9,30,88,blue
64,24,114,purple
228,149,160,red
35,26,31,pink
222,203,196,orange
187,166,216,purple
121,83,141,purple
245,97,107,red
22,156,40,green
201,233,220,green
206,193,105,yellow
162,92,209,purple
134,60,4,orange
195,136,179,pink
21,37,3,green
70,185,105,green
199,180,202,pink
85,79,48,yellow
195,155,131,orange
151,203,72,green
57,101,52,green
230,147,159,red
44,40,7,yellow
2,47,197,blue
251,227,218,orange
182,153,99,orange
112,34,191,purple
41,30,15,orange
136,48,243,purple
138,20,81,pink
167,127,57,orange
241,157,189,pink
90,12,48,pink
80,51,1,orange
168,90,31,orange
210,182,241,purple
37,14,16,red
146,211,242,blue
28,120,146,blue
193,183,209,purple
245,218,208,orange
193,130,108,orange
211,173,151,orange
156,99,253,purple
230,168,132,orange
246,232,193,orange
60,104,236,blue
168,115,46,orange
141,129,32,yellow
27,5,41,purple
91,64,47,orange
14,180,158,blue
116,69,37,orange
220,212,208,orange
170,239,123,green
233,209,53,yellow
178,16,116,pink
211,219,243,blue
58,120,63,green
122,51,63,red
108,239,182,green
68,34,35,red
57,142,82,green
170,79,14,orange
151,59,126,pink
228,119,161,pink
235,198,202,red
221,3,25,red
230,132,144,red
203,207,251,blue
186,59,71,red
217,115,173,pink
162,103,151,pink
175,146,147,red
94,228,114,green
26,5,46,purple
229,229,194,yellow
191,95,148,pink
158,94,247,purple
183,11,39,red
18,26,14,green
237,188,145,orange
145,108,213,purple
110,136,63,green
214,226,240,blue
201,166,169,red
64,94,80,green
29,17,18,red
151,99,119,pink
201,84,94,red
153,10,134,pink
160,24,42,red
175,191,217,blue
239,246,208,green
11,16,40,blue
162,70,17,orange
47,95,38,green
227,120,168,pink
111,36,249,purple
182,7,86,pink
127,170,116,green
200,144,70,orange
250,214,234,pink
14,225,225,blue
159,159,60,yellow
209,172,143,orange
213,220,226,blue
23,103,19,green
147,92,122,pink
222,166,172,red
59,55,185,blue
217,145,171,pink
27,22,14,orange
111,179,119,green
156,64,71,red
88,55,66,pink
236,227,242,purple
51,191,219,blue
99,29,185,purple
214,168,76,orange
24,13,33,purple
207,173,230,purple
75,33,120,purple
209,188,210,pink
178,165,46,yellow
54,38,69,purple
5,204,5,green
247,244,207,yellow
20,16,25,purple
85,32,34,red
110,200,207,blue
252,69,75,red
217,123,8,orange
180,184,101,yellow
232,2,14,red
99,71,54,orange
235,221,243,purple
12,172,164,blue
32,12,55,purple
182,124,182,pink
152,160,14,yellow
169,208,170,green
251,147,152,red
167,157,108,yellow
240,241,228,yellow
44,40,17,yellow
31,20,21,red
237,171,180,red
84,192,107,green
242,243,221,yellow
124,247,115,green
2,64,63,blue
61,10,52,pink
65,98,81,green
68,135,171,blue
62,111,27,green
221,216,208,orange
205,218,206,green
22,16,71,blue
220,244,235,green
50,32,11,orange
188,246,167,green
19,77,236,blue
222,230,219,green
23,69,41,green
175,191,217,blue
244,47,53,red
252,203,105,orange
125,23,40,red
27,22,13,orange
97,84,66,orange
56,224,96,green
180,99,227,purple
206,126,193,pink
28,12,59,purple
208,175,138,orange
175,188,212,blue
203,103,183,pink
42,34,19,orange
207,133,68,orange
61,60,20,yellow
217,225,55,yellow
105,2,74,pink
216,207,100,yellow
182,190,206,blue
89,18,23,red
139,141,233,blue
200,210,223,blue
89,68,105,purple
46,59,118,blue
238,238,93,yellow
123,120,91,yellow
38,3,43,pink
159,72,9,orange
241,147,158,red
236,227,202,orange
132,246,143,green
100,145,64,green
221,186,248,purple
208,98,162,pink
191,141,172,pink
132,135,84,yellow
83,46,19,orange
113,153,108,green
46,62,46,green
99,80,59,orange
191,175,208,purple
189,132,135,red
250,247,179,yellow
185,42,187,pink
86,1,244,purple
130,48,103,pink
178,104,253,purple
53,2,116,purple
239,189,193,red
31,173,54,green
13,197,49,green
61,56,5,yellow
124,120,75,yellow
222,212,196,orange
33,135,47,green
128,142,168,blue
132,102,92,orange
186,124,233,purple
228,98,150,pink
84,43,151,purple
12,43,3,green
67,57,81,purple
28,69,63,blue
184,156,107,orange
77,59,45,orange
40,64,128,blue
212,193,140,orange
197,43,58,red
148,78,46,orange
129,111,14,yellow
24,119,111,blue
179,186,161,green
20,92,26,green
167,204,236,blue
45,0,36,pink
223,219,179,yellow
250,244,198,yellow
223,205,219,pink
2,49,25,green
10,112,43,green
191,88,202,pink
204,222,176,green
213,210,190,yellow
75,32,72,pink
47,15,44,pink
115,74,28,orange
150,52,168,pink
76,41,59,pink
198,201,161,yellow
131,31,219,purple
91,108,19,green
238,223,185,orange
233,99,238,pink
177,190,111,green
235,216,92,yellow
160,19,170,pink
140,171,232,blue
64,42,28,orange
78,41,112,purple
104,45,200,purple
164,143,4,yellow
133,5,13,red
226,193,196,red
36,92,67,green
100,70,134,purple
133,81,56,orange
193,152,83,orange
105,132,165,blue
30,46,10,green
216,235,148,green
151,63,136,pink
183,250,202,green
51,36,37,red
84,212,199,blue
28,15,51,purple
240,239,199,yellow
179,168,148,orange
53,34,37,red
26,54,132,blue
150,169,253,blue
61,26,27,red
162,17,157,pink
85,142,145,blue
27,21,14,orange
47,4,88,purple
206,231,136,green
153,246,116,green
99,29,78,pink
252,232,212,orange
227,206,191,orange
161,140,23,yellow
50,56,220,blue
50,18,69,purple
222,205,254,purple
208,122,214,pink
242,233,212,orange
208,109,122,red
188,190,235,blue
54,56,78,blue
231,193,195,red
163,76,230,purple
211,154,244,purple
182,231,236,blue
167,174,66,yellow
154,106,137,pink
84,134,146,blue
161,145,43,yellow
198,98,138,pink
137,6,135,pink
221,146,156,red
174,224,222,blue
75,32,56,pink
68,41,97,purple
188,128,149,pink
148,193,108,green
213,200,195,orange
69,7,52,pink
112,45,235,purple
23,33,33,blue
71,56,81,purple
24,57,4,green
5,173,92,green
19,36,170,blue
239,250,25,yellow
243,210,215,red
189,226,126,green
93,147,42,green
136,134,43,yellow
202,78,95,red
225,228,239,blue
145,66,235,purple
230,177,112,orange
66,33,115,purple
27,19,21,red
229,213,246,purple
37,4,5,red
68,14,45,pink
224,205,254,purple
125,63,104,pink
229,217,143,yellow
152,86,58,orange
37,41,20,green
39,36,12,yellow
227,219,171,yellow
214,61,82,red
62,35,61,pink
178,220,216,blue
234,216,210,orange
177,157,139,orange
22,24,65,blue
206,126,131,red
109,8,89,pink
230,193,195,red
172,134,218,purple
194,109,197,pink
226,54,140,pink
243,231,124,yellow
40,2,44,pink
125,75,195,purple
182,91,230,purple
21,52,138,blue
229,210,222,pink
218,224,97,yellow
246,187,234,pink
27,95,59,green
203,201,77,yellow
163,118,198,purple
235,167,241,pink
211,80,86,red
250,71,95,red
236,244,93,yellow
146,164,211,blue
194,161,97,orange
167,134,123,orange
78,48,14,orange
245,81,95,red
153,15,146,pink
15,11,127,blue
237,223,217,orange
202,205,168,yellow
150,145,44,yellow
226,24,57,red
207,202,190,orange
103,152,109,green
194,182,102,yellow
87,15,70,pink
176,189,137,green
237,218,241,pink
179,244,239,blue
205,35,174,pink
186,157,226,purple
7,7,59,blue
71,42,46,red
236,207,236,pink
78,175,13,green
79,1,86,pink
146,67,249,purple
184,184,234,blue
114,74,161,purple
116,73,109,pink
225,222,199,yellow
190,85,211,pink
224,125,92,orange
189,150,222,purple
208,241,236,blue
85,28,125,purple
240,178,92,orange
79,8,74,pink
77,107,245,blue
93,19,23,red
172,119,122,red
171,87,13,orange
148,81,91,red
237,209,240,pink
203,164,254,purple
237,84,89,red
231,228,217,orange
214,179,182,red
211,90,104,red
51,31,44,pink
62,61,40,yellow
241,59,81,red
250,234,107,yellow
130,133,211,blue
208,197,98,yellow
231,167,170,red
101,6,47,pink
209,186,253,purple
191,220,227,blue
17,35,116,blue
163,129,193,purple
241,198,234,pink
246,186,35,orange
227,245,204,green
74,72,122,blue
36,31,25,orange
220,188,212,pink
13,119,107,blue
123,72,55,orange
67,53,85,purple
146,116,93,orange
237,88,7,orange
44,207,32,green
228,190,212,pink
125,28,130,pink
73,86,208,blue
23,170,181,blue
221,232,233,blue
187,229,236,blue
188,165,128,orange
67,37,95,purple
130,94,96,red
187,193,26,yellow
186,163,33,yellow
29,78,58,green
190,177,205,purple
157,175,236,blue
36,92,127,blue
229,179,226,pink
246,243,131,yellow
240,204,229,pink
239,238,225,yellow
233,195,226,pink
248,218,48,yellow
27,26,50,blue
34,46,57,blue
155,65,117,pink
219,249,154,green
238,213,251,purple
247,217,220,red
169,202,214,blue
101,31,89,pink
173,54,252,purple
29,12,13,red
86,155,159,blue
173,103,56,orange
87,139,229,blue
85,126,195,blue
219,149,189,pink
37,228,203,blue
7,33,70,blue
245,50,239,pink
228,58,80,red
71,104,13,green
177,223,226,blue
96,50,32,orange
196,120,125,red
85,96,119,blue
211,214,169,yellow
80,60,53,orange
50,25,82,purple
117,159,152,blue
56,144,245,blue
7,15,75,blue
25,16,35,purple
242,181,213,pink
221,166,208,pink
92,130,79,green
232,181,186,red
242,212,227,pink
152,125,166,purple
195,248,207,green
141,87,53,orange
1,36,55,blue
24,17,18,red
74,104,88,green
233,195,197,red
10,102,64,green
31,36,66,blue
192,189,160,yellow
55,118,190,blue
232,44,75,red
117,97,137,purple
217,225,71,yellow
182,7,77,pink
112,29,201,purple
84,76,59,orange
168,127,199,purple
94,104,212,blue
189,147,101,orange
194,151,195,pink
162,117,240,purple
80,180,88,green
180,45,58,red
226,116,156,pink
222,220,201,yellow
198,63,85,red
57,54,15,yellow
153,41,91,pink
233,213,251,purple
247,187,189,red
209,250,245,blue
97,75,139,purple
72,112,81,green
95,93,187,blue
125,43,79,pink
14,66,67,blue
71,36,38,red
135,212,149,green
139,4,15,red
226,248,155,green
33,135,43,green
111,122,241,blue
227,109,196,pink
106,104,52,yellow
14,23,37,blue
250,71,167,pink
206,243,219,green
1,55,1,green
159,198,16,green
181,51,8,orange
47,42,4,yellow
29,89,81,blue
82,152,108,green
212,103,64,orange
244,244,164,yellow
180,195,249,blue
127,92,61,orange
85,43,115,purple
3,40,58,blue
235,208,232,pink
150,79,117,pink
178,151,133,orange
65,37,38,red
112,112,51,yellow
234,179,229,pink
160,137,174,purple
5,153,12,green
215,40,157,pink
254,250,27,yellow
36,20,22,red
192,160,188,pink
43,28,31,red
94,54,129,purple
246,9,17,red
178,31,51,red
244,134,225,pink
13,119,56,green
166,101,231,purple
105,108,66,yellow
2,5,54,blue
32,106,69,green
178,83,10,orange
41,41,25,yellow
179,25,150,pink
236,230,223,orange
211,181,217,pink
29,45,16,green
191,146,150,red
80,79,38,yellow
59,56,33,yellow
228,126,88,orange
167,166,134,yellow
39,2,65,purple
44,28,29,red
133,136,73,yellow
205,35,179,pink
112,118,25,yellow
194,61,68,red
203,179,201,pink
142,185,210,blue
70,38,16,orange
54,50,17,yellow
249,244,184,yellow
219,205,10,yellow
124,192,161,green
37,9,12,red
230,220,250,purple
117,79,171,purple
25,184,38,green
119,177,212,blue
79,43,49,red
91,37,173,purple
190,88,249,purple
22,34,27,green
167,28,242,purple
121,73,100,pink
239,236,200,yellow
104,63,110,pink
181,237,189,green
255,226,204,orange
44,6,117,purple
42,29,43,pink
49,79,150,blue
182,141,221,purple
209,73,233,pink
130,227,190,green
215,178,180,red
223,236,223,green
193,173,194,pink
61,34,26,orange
154,223,17,green
235,238,32,yellow
232,171,181,red
62,34,99,purple
209,167,251,purple
158,31,48,red
152,178,251,blue
199,92,190,pink
237,74,85,red
48,29,31,red
151,94,100,red
27,131,72,green
66,101,47,green
119,139,91,green
112,67,203,purple
82,239,132,green
236,161,190,pink
226,220,234,purple
219,149,160,red
241,75,86,red
82,46,51,red
98,33,196,purple
39,64,69,blue
206,218,222,blue
243,89,225,pink
244,220,223,red
186,18,77,pink
86,235,223,blue
208,228,175,green
79,30,143,purple
65,25,133,purple
71,215,90,green
246,167,195,pink
119,13,89,pink
85,78,32,yellow
145,143,105,yellow
11,12,34,blue
66,178,46,green
245,126,252,pink
243,237,150,yellow
115,84,112,pink
185,186,207,blue
7,17,59,blue
212,220,71,yellow
189,151,101,orange
150,163,123,green
32,33,8,yellow
169,66,81,red
236,146,111,orange
218,189,235,purple
41,131,27,green
138,242,120,green
62,9,30,pink
13,15,181,blue
219,218,173,yellow
249,118,238,pink
163,118,254,purple
155,157,42,yellow
97,21,32,red
97,63,162,purple
116,74,6,orange
226,18,50,red
110,142,82,green
179,211,90,green
233,238,145,yellow
169,192,98,green
229,113,130,red
184,122,127,red
216,142,116,orange
68,197,120,green
204,163,195,pink
176,82,23,orange
54,13,50,pink
138,160,239,blue
149,142,101,yellow
176,143,230,purple
18,31,79,blue
248,254,123,yellow
176,120,232,purple
50,12,90,purple
194,130,196,pink
36,5,6,red
2,66,162,blue
25,22,29,purple
168,26,31,red
143,61,103,pink
23,46,53,blue
244,199,238,pink
238,235,17,yellow
167,123,126,red
20,13,28,purple
109,55,160,purple
132,137,31,yellow
118,50,58,red
197,209,226,blue
192,217,221,blue
111,11,21,red
135,114,161,purple
10,9,36,blue
245,239,225,orange
60,205,104,green
100,38,12,orange
247,139,85,orange
63,22,95,purple
62,24,98,purple
141,13,227,purple
12,20,54,blue
12,50,31,green
112,78,166,purple
169,201,234,blue
84,62,39,orange
8,103,180,blue
52,88,45,green
184,205,245,blue
183,156,128,orange
72,153,116,green
48,25,8,orange
4,76,164,blue
49,125,79,green
167,177,27,yellow
123,188,184,blue
90,68,28,orange
248,211,240,pink
123,20,107,pink
75,193,226,blue
119,99,151,purple
238,238,231,yellow
222,202,69,yellow
12,59,75,blue
97,94,141,blue
16,162,143,blue
144,49,87,pink
249,241,189,yellow
51,43,26,orange
206,224,242,blue
228,155,163,red
222,200,176,orange
214,170,143,orange
241,116,137,red
127,52,97,pink
35,60,22,green
148,39,211,purple
222,207,208,red
102,16,213,purple
49,7,9,red
146,76,200,purple
222,79,96,red
110,107,78,yellow
62,23,64,pink
168,199,174,green
54,145,60,green
64,59,18,yellow
251,182,185,red
34,73,52,green
145,54,115,pink
219,72,170,pink
134,45,106,pink
229,113,117,red
204,190,234,purple
174,92,4,orange
65,134,80,green
241,216,55,yellow
51,40,15,orange
240,92,235,pink
245,236,224,orange
148,41,57,red
50,6,8,red
165,233,169,green
24,5,61,purple
197,160,162,red
215,167,170,red
78,50,39,orange
248,195,240,pink
102,74,25,orange
227,247,222,green
75,129,98,green
206,115,18,orange
66,97,76,green
191,99,107,red
251,167,176,red
236,162,246,pink
254,206,138,orange
11,105,229,blue
140,3,10,red
180,39,63,red
188,199,210,blue
69,13,165,purple
247,224,187,orange
239,194,197,red
153,108,138,pink
167,187,160,green
168,103,110,red
91,158,220,blue
167,68,83,red
193,251,218,green
209,46,174,pink
146,150,79,yellow
115,73,188,purple
65,54,48,orange
28,144,146,blue
222,254,205,green
16,50,18,green
237,222,230,pink
83,172,122,green
199,150,35,orange
217,74,79,red
66,67,10,yellow
35,10,51,purple
9,220,192,blue
50,48,37,yellow
27,64,3,green
19,216,52,green
238,43,173,pink
7,75,32,green
243,244,195,yellow
58,51,97,blue
153,138,41,yellow
82,46,132,purple
185,77,14,orange
94,54,89,pink
108,64,9,orange
44,129,81,green
87,67,107,purple
140,99,104,red
204,105,221,pink
0,58,76,blue
156,206,174,green
33,35,115,blue
44,31,55,purple
225,126,81,orange
172,165,119,yellow
60,98,70,green
219,180,248,purple
125,174,216,blue
138,66,133,pink
85,66,102,purple
93,84,19,yellow
31,15,27,pink
116,2,9,red
143,68,218,purple
35,205,109,green
179,86,100,red
44,42,12,yellow
121,178,46,green
39,40,27,yellow
216,168,250,purple
221,115,130,red
44,32,65,purple
254,237,210,orange
192,202,222,blue
254,228,190,orange
243,48,191,pink
143,52,218,purple
41,63,117,blue
168,225,127,green
28,13,15,red
219,220,142,yellow
226,231,223,green
106,101,21,yellow
35,65,133,blue
68,167,167,blue
164,163,91,yellow
73,105,87,green
161,23,37,red
35,159,116,green
221,39,51,red
235,224,228,pink
97,93,72,yellow
193,153,68,orange
116,82,152,purple
103,100,76,yellow
102,20,94,pink
70,36,16,orange
191,146,95,orange
75,71,22,yellow
251,173,212,pink
193,196,156,yellow
248,211,191,orange
236,116,120,red
15,163,144,blue
252,183,44,orange
118,208,153,green
18,3,150,blue
88,82,25,yellow
60,54,21,yellow
39,52,73,blue
10,164,33,green
232,145,196,pink
194,90,20,orange
70,37,42,red
63,62,19,yellow
238,235,221,yellow
114,133,76,green
202,195,99,yellow
190,139,91,orange
88,234,52,green
127,118,52,yellow
168,158,138,orange
62,50,46,orange
60,6,91,purple
221,220,208,yellow
219,211,204,orange
44,85,109,blue
15,57,31,green
180,178,126,yellow
192,17,208,pink
241,234,162,yellow
138,234,234,blue
226,253,150,green
115,26,188,purple
120,79,120,pink
149,203,164,green
7,202,69,green
173,210,240,blue
140,70,8,orange
192,53,69,red
100,12,63,pink
231,13,217,pink
8,37,43,blue
225,220,213,orange
103,30,41,red
229,118,122,red
187,128,229,purple
200,126,196,pink
27,18,14,orange
51,36,37,red
180,184,207,blue
235,219,233,pink
174,151,216,purple
124,63,162,purple
167,126,205,purple
24,30,47,blue
45,6,8,red
235,231,224,orange
47,76,106,blue
79,67,8,yellow
50,245,83,green
183,109,82,orange
217,170,54,orange
97,158,132,green
161,174,196,blue
159,154,30,yellow
192,109,111,red
78,202,190,blue
254,241,6,yellow
113,106,10,yellow
185,55,190,pink
28,17,26,pink
209,120,71,orange
206,194,70,yellow
240,123,56,orange
84,18,206,purple
46,48,76,blue
59,45,82,purple
52,4,8,red
237,171,135,orange
155,155,95,yellow
214,115,76,orange
198,47,59,red
142,41,46,red
34,7,54,purple
100,7,40,pink
78,198,120,green
50,142,241,blue
60,42,44,red
54,49,7,yellow
23,3,135,blue
179,164,86,yellow
59,8,69,pink
24,10,46,purple
86,69,115,purple
161,69,83,red
100,93,17,yellow
181,152,230,purple
171,197,114,green
160,243,192,green
36,9,68,purple
203,208,240,blue
207,129,162,pink
25,123,210,blue
69,49,49,red
36,30,20,orange
14,30,37,blue
250,221,178,orange
115,79,17,orange
136,17,82,pink
87,10,81,pink
11,34,19,green
231,166,210,pink
0,19,76,blue
140,3,135,pink
254,123,239,pink
178,253,155,green
94,3,69,pink
226,29,124,pink
211,141,169,pink
232,221,243,purple
237,217,219,red
184,50,57,red
164,247,255,blue
10,115,164,blue
9,84,124,blue
252,59,178,pink
132,136,53,yellow
142,244,246,blue
84,49,70,pink
3,160,35,green
40,40,26,yellow
104,141,111,green
206,248,221,green
147,171,109,green
211,126,181,pink
35,11,56,purple
129,73,167,purple
82,66,56,orange
230,217,237,purple
168,87,133,pink
221,211,228,purple
21,44,55,blue
5,101,112,blue
62,135,177,blue
86,78,6,yellow
251,250,218,yellow
214,61,87,red
52,4,8,red
180,100,29,orange
191,216,182,green
10,36,46,blue
224,120,41,orange
130,113,3,yellow
91,83,41,yellow
106,24,205,purple
239,117,52,orange
116,11,17,red
235,234,204,yellow
142,103,104,red
194,5,27,red
253,161,243,pink
150,8,226,purple
136,159,221,blue
183,189,71,yellow
143,153,5,yellow
105,117,252,blue
126,115,27,yellow
91,53,141,purple
49,59,38,green
244,231,226,orange
32,3,58,purple
255,233,179,orange
174,152,126,orange
202,201,160,yellow
116,127,210,blue
3,94,26,green
181,131,231,purple
184,179,107,yellow
85,1,254,purple
66,0,9,red
35,159,72,green
249,162,118,orange
204,229,235,blue
249,211,180,orange
189,170,117,orange
220,203,206,red
193,149,156,red
176,95,247,purple
230,132,145,red
55,50,189,blue
21,27,40,blue
44,50,21,green
113,209,153,green
242,49,55,red
162,73,126,pink
110,73,131,purple
207,140,148,red
141,12,134,pink
226,248,114,green
213,188,231,purple
72,15,18,red
112,1,12,red
84,54,39,orange
32,12,64,purple
44,41,7,yellow
231,228,203,yellow
228,239,209,green
206,100,167,pink
78,108,66,green
161,58,70,red
69,13,78,pink
31,90,22,green
83,51,107,purple
116,112,164,blue
114,80,54,orange
46,40,30,orange
39,78,104,blue
227,225,201,yellow
135,86,18,orange
237,216,100,yellow
64,58,248,blue
38,186,90,green
20,6,45,purple
249,232,144,yellow
224,213,236,purple
249,227,220,orange
148,25,29,red
184,178,127,yellow
236,174,136,orange
131,1,99,pink
210,132,141,red
240,236,214,yellow
2,192,116,green
242,191,200,red
225,223,198,yellow
17,18,24,blue
83,243,166,green
38,23,25,red
26,54,12,green
240,224,233,pink
89,43,8,orange
140,107,168,purple
109,29,38,red
120,169,91,green
72,104,117,blue
157,164,185,blue
75,172,247,blue
39,31,178,blue
72,49,25,orange
225,218,5,yellow
192,122,53,orange
2,167,13,green
120,176,126,green
143,116,175,purple
232,207,211,red
93,4,47,pink
195,199,122,yellow
222,212,206,orange
234,236,182,yellow
113,56,97,pink
30,86,138,blue
254,240,113,yellow
33,13,15,red
217,164,219,pink
123,24,236,purple
228,201,149,orange
36,32,44,purple
171,89,18,orange
249,113,174,pink
164,30,95,pink
43,2,75,purple
160,3,108,pink
215,136,146,red
78,30,108,purple
240,178,142,orange
79,56,250,blue
138,78,228,purple
72,40,44,red
196,137,230,purple
222,223,211,yellow
197,223,237,blue
242,206,187,orange
209,193,220,purple
167,128,82,orange
61,11,70,pink
240,252,3,yellow
179,9,100,pink
227,253,185,green
47,21,91,purple
148,25,81,pink
218,154,114,orange
251,19,193,pink
153,76,225,purple
106,22,31,red
248,181,213,pink
55,49,22,yellow
147,9,246,purple
183,118,126,red
160,154,110,yellow
216,226,40,yellow
209,252,207,green
173,31,47,red
116,176,74,green
115,57,33,orange
38,38,23,yellow
196,49,71,red
228,217,242,purple
202,189,175,orange
254,252,205,yellow
120,74,207,purple
131,32,40,red
102,30,34,red
110,53,60,red
54,135,56,green
230,212,231,pink
192,194,236,blue
144,254,201,green
250,220,137,orange
100,91,43,yellow
209,102,209,pink
149,198,191,blue
172,104,53,orange
248,204,181,orange
249,179,217,pink
181,182,238,blue
73,3,10,red
195,116,124,red
118,50,129,pink
59,27,50,pink
186,165,228,purple
36,21,10,orange
109,140,79,green
137,6,25,red
226,213,193,orange
151,204,216,blue
116,58,187,purple
184,93,203,pink
104,44,68,pink
63,63,34,yellow
106,74,62,orange
251,214,188,orange
146,1,223,purple
45,6,10,red
239,236,72,yellow
23,32,9,green
102,186,199,blue
84,33,35,red
254,143,147,red
175,65,79,red
151,181,166,green
120,98,79,orange
233,211,232,pink
69,138,46,green
240,142,145,red
23,39,43,blue
244,37,47,red
191,193,138,yellow
244,204,102,orange
224,189,154,orange
128,97,152,purple
89,136,166,blue
185,180,110,yellow
227,117,74,orange
59,108,9,green
120,29,185,purple
155,153,89,yellow
125,183,118,green
168,31,118,pink
173,87,26,orange
62,4,154,purple
146,104,138,pink
19,18,28,blue
159,213,206,blue
25,88,86,blue
209,5,188,pink
59,43,54,pink
140,212,150,green
249,254,119,yellow
60,61,150,blue
35,14,62,purple
18,22,94,blue
170,29,41,red
249,215,240,pink
107,92,11,yellow
135,3,64,pink
213,200,228,purple
222,224,189,yellow
205,159,136,orange
244,82,88,red
191,142,90,orange
134,97,65,orange
185,209,244,blue
197,52,125,pink
148,84,237,purple
246,237,65,yellow
200,159,223,purple
42,183,124,green
152,152,6,yellow
205,188,230,purple
218,36,235,pink
95,58,12,orange
92,73,66,orange
246,222,198,orange
121,116,53,yellow
74,3,216,purple
240,117,130,red
37,39,2,yellow
117,51,75,pink
213,223,195,green
24,3,58,purple
38,82,95,blue
154,144,234,blue
44,28,41,pink
222,206,253,purple
238,27,52,red
134,161,187,blue
118,251,106,green
185,91,102,red
5,37,77,blue
147,72,125,pink
67,203,197,blue
204,178,158,orange
210,254,229,green
69,78,29,green
44,17,19,red
253,253,196,yellow
237,171,140,orange
250,122,212,pink
193,246,213,green
113,40,42,red
50,103,68,green
198,201,156,yellow
54,17,80,purple
223,239,205,green
175,75,172,pink
25,144,174,blue
196,197,227,blue
211,209,151,yellow
151,153,30,yellow
209,198,215,purple
250,243,194,yellow
236,234,172,yellow
22,126,50,green
56,29,73,purple
206,229,243,blue
52,23,53,pink
97,21,33,red
250,235,66,yellow
29,38,28,green
34,105,33,green
207,211,85,yellow
66,58,21,yellow
40,38,6,yellow
255,203,174,orange
244,158,72,orange
240,239,208,yellow
73,238,58,green
215,207,198,orange
138,245,181,green
183,132,230,purple
128,154,188,blue
234,207,179,orange
88,82,34,yellow
103,10,101,pink
126,91,78,orange
239,208,194,orange
61,174,162,blue
62,13,140,purple
100,32,72,pink
107,111,230,blue
166,41,250,purple
